Sieve patterned moray eel
Signal grayfish
Silk snapper
Silky shark
Silver anchovy
Silver arowana
Silver bream
Silver carp
Silver conger
Silver distichodus
Silver dollars fish
Silver hake
Silver hatchetfish
Silver lamprey
Silver lined herring
Silver mylossoma
Silver pacu
Silver perch
Silver pike conger
Silver pomfret
Silver prochilodus
Silver seatrout
Silver shark
Silver spot sculpin
Silver striped round herring
Silver tipped tetra
Silver trout
Silvery cod
Silvery pout
Singapore Angelfish
Six banded angelfish
Six barred angelfish
Six barred panchax
Six Line Wrasse
Six Lined Soapfish
Skeletor Moray Eel
Skipjack shad
Skipjack tuna
Skunk corydoras
Slantlip eel
Sleeper Banded Bullet Goby
Sleeper Blue Dot Goby
Sleepy cod
Slender anchovy
Slender betta
Slender conger eel
Slender duckbill eel
Slender eel
Slender finless eel
Slender gar
Slender giant moray
Slender Grouper
Slender hemiodus
Slender jaw moray
Slender lungfish
Slender pygmy swordtail
Slender sardine
Slender short faced eel
Slender snake eel
Slender snipe eel
Slender sorcerer
Slender stargazer
Slender stonebasher
Slender suckerfish
Slender tail moray
Slender tardoore
Slender tetra
Slender thread herring
Slender thryssa
Slender tuna
Slender white sardine
Slender Whitleyi Anthias
Slender worm eel
Slim harlequin
Slimjaw wrasse
"Slippery dick (i’m not kidding, I saw it at the zoo)"
Slough anchovy
Small eye conger
Small eye snake eel
Smallfish snake eel
Smallfin worm eel
Small head duckbill eel
Small headed cod
Smallmouth bass
Smallmouth bonefish
Smallmouth buffalo
Smallmouth char
Smallmouth spiny eel
Smallmouth tenualosa
Small spot moray
Small scale bonefish
Small Scale mud carp
Small Scale scorpion fish
Small spotted herring
Small Tail Pencil Wrasse
Small toothed pellonula
Small toothed pellonuline
Small tooth sawfish
Smiling sand eel
Smith's Blenny
Smooth back herring
Smooth belly pellonuline
Smooth belly sardinella
Snack eel
Snaggle toothed snake eel
Snake moray
Snake river cutthroat trout
Snakeskin gourami
Snipe eel
Snow king pelco
Snowflake moray
Snowflake patched moray
Snowflake woodcat
Snowy grouper
Snub Nosed eel
Snubnose anchovy
Sockeye salmon
Soft leaf vent angler
Sohal surgeonfish
Solar boxfish
Solar Fairy Wrasse
Solitary duckbill eel
Sonoyota pupfish
Sooty eel
Sooty sand eel
Sorfield’s anchovy
South African mouthbrooder
South American leaf fish
South American lungfish
South Pacific eel
South Pacific worm eel
Southern African anchovy
Southern African pilchard
Southern anchovy
Southern Appalachian brook trout
Southern blue whiting
Southern bluefin tuna
Southern brook lamprey
Southern bulldog
Southern burmese gizzard shad
Southern Caspian sprat
Southern conger
Southern cutthroat eel
Southern Demoiselle
Southern flounder
Southern hagfish
Southern mooneye
Southern moray
Southern platy
Southern sennet
Southern snipe eel
Southern stingray
Southern yellowtail
Spanish Hogfish
Spanish mackerel
Sparkling gourami
Spearfish
Speckled garden eel
Speckled hind
Speckled longfin eel
Speckled moray
Speckled peacock bass
Speckled snake eel
Speckled worm eel
Sphenops molly
Sphyraena iburiensis
Spike tailed paradise fish
Spikedace
SpikeFin Goby
Spined anchovy
Spined loach
Spine fin snake eel
Spiny back eel
Spiny Box Puffer
Spiny dogfish
Spiny pelco
Spiny toothed herring
Splake
Splashing tetra
Splendid Dottyback
Splendid Garden Eel
Splendid Pintail Fairy Wrasse
Splendid rainbowfish
Spoon nose eel
Spot cheeked ghostfish
Spotfin Butterflyfish
Spotfin croaker
Spotfin Cuban Hogfish
Spotfin porcupine fish
Spot jaw moray
Spot Tail Dartfish
Spottail barb
Spotted barramundi
Spotted bass
Spotted boxfish
Spotted bristlenose
Spotted cachorro
Spotted danio
Spotted doradid
Spotted eel
Spotted gar
Spotted Garden Eel
Spotted herring
Spotted hypostomus
Spotted Mandarin Dragonet
Spotted moray
Spotted pike conger
Spotted ridgefin eel
Spotted saratoga
Spotted sardine
Spotted sea bass
Spotted sea trout
Spotted Sharpnose Puffer
Spotted snake eel
Spotted snipe eel
Spotted sorbium
Spotted spoon nose eel
Spotted sweetlips
Spotted tail moray
Spotted tang
Spotted tilapia
Spotted ueterary Smoothhound
Spotted unicornfish
Spotted Watchman Shrimp Goby
Spotted worm eel
Springer Damsel
Springeri Pseudochromis
Staghorn sculpin
Starcki Damsel
Stargazer mountain catfish
Stargazer snake eel
Star-gazing doradid
Stark’s anchovy
Star Puffer
Star pufferfish
Starry Blenny
Starry conger
Starry Eyed Possum Wrasse
Starry flounder
Starry moray
Starry rabbitfish
Starry rockfish
Starry sturgeon
Star snapper
Stars and Stripes Puffer
Steel blue gourami
Steelhead trout
Steinit's Shrimp Goby
Sterba’s corydoras
Sterlet
Stick catfish
Stiendachner’s moray eel
Stigmaticus Sailfin Anthias
Stinging catfish
Stocky Anthias
Stone loach
Stonecat
Stoplight loosejaw
Stoplight Parrotfish
Stout moray
Stout sawpalate
Stout sprat
Strange moray
Strap conger
Streaked Spinefoot Rabbitfish
Striated Tang
Strickland river herring
Strict snake eel
Stripe-Tail Dottyback
Striped anchovy
Striped anostomus
Striped bass
Striped Blenny
Striped bonito
Striped catfish
Striped cleaner wrasse
Striped Dogface Puffer
Striped Dottyback
Striped eel catfish
Striped herring
Striped Hogfish
Striped marlin
Striped mullet
Striped pargo
Striped pike cichlid
Striped raphael catfish
Striped sardinella
Striped shiner
Striped sleeper goby
Striped Squirrelfish
Striped surfperch
Striped surgeonfish
Striped topminnow
Stripe eel
Stripe snout false moray
Strippled spoon nose eel
Sturgeon catfish
Suckermouth catfish
Suenson’s worm eel
Sulawesi coelacanth
Sulawesi moray
Sumatran river sprat
Summer flounder
Sun catfish
Sunapee trout
Sunburst Anthias
Sunburst Butterflyfish
Sunset Anthias
Sunset Butterflyfish
Sunset vatios platy
Sunset Wrasse
Sunshine bass
Sunshine Chromis
Super red arrowana
Surf eel
Surge Damsel
Surinam anchovy
Suwannee bass
Sveny geophagus
Swalesi Basslet
Swamp eel
Swatow thryssa
Swell shark
Swissguard Basslet
Swollengut worm eel
Swollen headed conger eel
Swordfish
Swordspine snook
Swordtail characin
Synaphobranchus kaupii
Syr Darya sturgeon
T barb
T-bar cichlid
Tadpole cod
Tadpole fish
Tadpole madtom
Tahiti Butterflyfish
Tahitian Cleaner Wrasse
Tailspot Blenny
Tailspot bushfish
Tailspot Cardinal
Taiwanese barbel moray
Taiwanese worm eel
Taiwan sardinella
Talang queenfish
Talbot's Damsel
Tall fin batfish
Tampoyo
Tancho sanke koi
Tanganyika lampeye
Tanganyika pearl killifish
Tangaroa Shrimp goby
Tangerine darter
Taper tail anchovy
Taranets char
Tarpon snook
Tasmanian worm eel
Tassled scorpionfish
Taylor’s garden eel
Teardrop butterflyfish
Teira batfish
Temmincki Fairy Wrasse
Tench
Tennenti Tang
Tennessee dace
Tennessee river shiner
Tequila splitfin
Ternate Chromis
Ternet’s anostomus
Tesselata Eel
Tetra batfish
Texas cichlid
Thai anchovy
Thai gizzard shat
Thai river sprat
Thaumatichthys axeli
The bishop livebearer
Thick lip pupfish
Thick lipped gourami
Thinlip conger
Thin sand eel
Thin snake eel
Thompson’s snake eel
Thompson's Tang
Thorn anchovy
Thornback cowfish
Thread finned conger
Thread Finned Sea Perch
Thread herring
Thread sawtooth eel
Threadfin bonefish
Threadfin Butterflyfish
Threadfin Cardinal
Threadfin dragonfish
Threadfin Fish
Threadfin grouper
Threadfin rainbowfish
Threadfin shad
Three Banded Butterflyfish
Three colored tench
Three lined rasbora
Three spined stickleback
Three Stripe corydoras
Three Stripe Damsel
Three-spot geophagus
Threeband Heniochus
Thresher shark
Thryssa
Tide gauge eel
Tidepool snake moray
Tiger barb
Tiger Goby
Tiger grouper
Tiger knifefish
Tiger muskie
Tiger Queen Anthias
Tiger shark
Tiger shovelnose catfish
Tiger snake eel
Tiger Snout Seahorse
TigerPyge angelfish
Tilapia
Tinfoil barb
Tinkeri Butterflyfish
Titan triggerfish
Tobacco Basslet
Toli shad
Tomato Clownfish
Tomtate
Toothed anchovy
Toothed herring
Toothy conger
Tope
Tracey's Damsel
Transparent eel
Transparent sandy sprat
Trevally jack
Triangle Tail guppy
Tricia’s garden eel
Tricolor Fairy Wrasse
Trinidad anchovy
Tripletail Maori Wrasse
Triplewart seadevil
Tripod spiderfish
Tropical anchovy
Tropical conger
Tropical gar
Tropical lantern bellyban
Tropical longfin herring
Trout cod
Trout-perch
Trumpet emperor
Trumpet fish
Trunkfish
Tukari
Turbot
Turkey moray
Turquoise discus
Turquoise double tail fighting fish
Turquoise fantail fighting fish
Turquoise rainbowfish
Turquoise siamese fighting fish
Turret snake eel
Tusky eel
Tuxedo Damsel
Twait shad
Twin pored eel
Twin Spot Coris Wrasse
Two finned round herring
Two holes moray
Two Line Monocle Bream
Two lined pencilfish
Two spot barb
Two Spot Blenny
Two Spot Candy Hogfish
Two spot cichlid
Two Spot Wrasse
Two Stripe Damsel
Two stripe snake eel
U Mark Sandperch
Uaru cichlid
Ukrainian brook lamprey
Ulrey’s tetra
Umbrella conger
Umbrella Mouth gulper
Undulated moray
Undulated Trigger
Unicolor moray
Unicorn tang
Upside Down catfish
Uruguay river sprat
Utah chub
Vagabond Butterflyfish
Vagrant moray
Vaillant’s anchovy
Vaillant’s chocolate gourami
Valentin's sharpnose puffer
Valentini Puffer
Vanderbilt Chromis Damsel
Vaqueria longfin herring
Variable Jawfish
Variegated gizzard shad
Variegated lizardfish
Veiltail goldfish
Velvet cichlid
Velvet Fairy Wrasse
Velvet whalefish
Vendace
Venezuelan herring
Ventralis Anthias
Venustus Angelfish
Vermiculite moray
Vermilion rockfish
Vermilion snapper
Victoria stonebasher
Vimba
Viperfish
Viper moray
Virgate Rabbitfish
Vlamingii Tang
Volga pikeperch
Volga shad
Volitan Lionfish
Vrolik's Wrasse
Vulture sand eel
Wahoo
Walker’s anchovy
Walking catfish
Walleye
Warmouth
Warsaw grouper
Warthead Blenny
Wartskin Angler
Warty frogfish
Watanabei Angelfish
Weakfish
Weather loach
Web burrfish
Weber's Chromis
Weber’s ilisha
Wels catfish
Werner’s smooth-head
West African bichir
West African ilisha
West African ladyfish
West African lungfish
West African pygmy herring
West coast snake eel
Western Australian gizzard shad
Western bottlenose mormyrid
Western brook lamprey
Western mosquitofish
Western pacific gizzard shad
West irian river sprat
West Pacific anchovy
Westralain sardine
Whale shark
Whip eel
Whip fin fairy wrasse
Whip snout sorcerer
Whip tail conger
Whip tail gulper
White anchovy
White bait
White bass
White belly puffer
White blotched river stingray
White bullhead
White cap goby
White carpei
White catfish
White char
White cheek tang
White cloud mountain minnow
White collar butterflyfish
White crappie
White croaker
White damsel
White edged moray eel
White edge lyretail grouper
White eggfish
White Face Butterflyfish
White face moray
White Face Tang
White grouper
White grunt
White head thryssa
White herring
White jawed moray
White margined moray
White margin stargazer
White marlin
White mullet
White perch
White ribbon eel
White ring garden eel
White sands pupfish
White sardine
White seabass
White snake eel
White Spotted char
White spotted garden eel
White Spotted grouper
White spotted moray
White tripped blue sprat
White sturgeon
White sucker
White tail yellow eye tang
White tailed pygmy angelfish
White tench
White tip halfmoon trigger
White tipped reef shark
White trevally
White Spotted filefish
White’s pearl
Whitecheek surgeonfish
Whitefish
Whitehead anchovy
Whitehead’s sawtooth pellonuline
Whiterock bass
Whites seahorse
Whitespot moray
Whitespotted conger
Whitetail damselfish
Whitetip moray
Whiting
Whiting-pout
Wide-Barred shrimp goby
Widow rockfish
Windermere char
Wine fish
Wing fin anchovy
Winter flounder
Wire eel
Woblegong shark
Wolf cichlid
Wolf fish
Wolf herring
Woodheadi angelfish
Woodward’s reef eel
Worm eel
Wormjawed mormyrid
Wreckfish
Wrestling halfbeak
Wrinkled slickhead
Wuchang bream
X-ray fish
X-ray tetra
Yakutian char
Yamabuki hariwake koi
Yangtze sturgeon
Yano’s snipe eel
Yasha shrimp goby
Yellow angelfish
Yellow assessor
Yellow banded pipefish
Yellow banded possum wrasse
Yellow banded sweetlips
Yellow bass
Yellow belly dogface
Yellow bill sprat
Yellow boxfish
Yellow bullhead
Yellow canary blenny
Yellow cardinal
Yellow chest twist wrasse
Yellow clown goby
Yellow conger
Yellow crib
Yellow cusk eel
Yellow edge moray eel
Yellow Fin Fairy Wrasse
Yellow garden eel
Yellow gilled reef eel
Yellow grouper
Yellow Head Moray Eel
Yellow jack
Yellow Leaf Fish
Yellow lined reef eel
Yellow longnose butterflyfish
Yellow margin trigger
Yellow mask angelfish
Yellow mask surgeonfish
Yellow mimic tang
Yellow moray
Yellow mouthed moray
Yellow peacock cichlid
Yellow perch
Yellow pike conger
Yellow pyramid butterflyfish
Yellow sailfin molly
Yellow snake eel
Yellow Spotted dwarf scorpionfish
Yellow spotted moray
Yellow spotted snake eel
Yellow staghorn damsel
Yellow stripe whiptail bream
Yellow striped clingfish
Yellow tail cardinal
Yellow tail sardinella
Yellow tang
Yellow tuna
Yellow watchman shrimp goby
Yellow wrasse
Yellow-and-black triplefin
Yellow-breasted dottyback
Yellow-edge brown chromis
Yellow-edged moray
Yellow-fin flasher wrasse
Yellow-finned xenotilapia
Yellow-green goby
Yellowbar angelfish
Yellowbelly Damsel
Yellowedge grouper
Yellowedge moray eel
Yelloweye rockfish
Yellowfin croaker
Yellowfin grouper
Yellowfin herring
Yellowfin menhaden
Yellowfin mojarra
Yellowfin Pygmy Angelfish
Yellowfin river pellona
Yellowfin tuna
Yellowhead Butterflyfish
Yellowhead jawfish
Yellowline Goby
Yellowlip emperor
Yellowmouth barracuda
Yellowmouth grouper
Yellowmouth moray
Yellowstone cutthroat trout
Yellowstripe barracuda
Yellowtail barracuda
Yellowtail Blue Damsel
Yellowtail Reef Basslet
Yellowtail rockfish
Yellowtail snapper
Yellowtail Tamarin Wrasse
Yellowtail tang
Yoyo loach
Y patterned moray
Yucatan molly
Zabaleta anchovy
Zambezi parrotfish
Zamora woodcat
Zander perch
Zebra angelfish
Zebra Bullhead Shark
Zebra cichlid
Zebra danio
Zebra Eel
Zebra Flounder
Zebra garden eel
Zebra Goby
Zebra lionfish
Zebra loach
Zebra moray
Zebra pleco
Zebra shark
Zebrafish
Zig-zag eel
Zope fish
